schemaVersion,recordType,source.name,source.url,content.entityName,content.data.employeeCount,collectedAt
1.0,STARTUP,FrontierAtlas Directory Scraper,https://character.ai/about,Character.ai Labs #640,190,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://together.ai/about,Together AI,133,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://anyscale.com/about,Scale AI,316,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://inflection.ai/about,Inflection AI,135,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://pinecone.io/about,Pinecone,255,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://weaviate.io/about,Weaviate,117,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://qdrant.tech/about,Qdrant,209,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://trychroma.com/about,Chroma,195,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://langchain.com/about,LangChain,81,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://llamaindex.ai/about,LlamaIndex,131,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://wandb.ai/about,Weights & Biases Pbc Labs #650,365,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://replicate.com/about,Replicate,221,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://eleuther.ai/about,EleutherAI,39,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://groq.com/about,Groq,305,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://sambanova.ai/about,SambaNova,603,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://cerebras.ai/about,Cerebras Systems,405,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://etched.com/about,Etched,151,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://cognition-labs.com/about,Cognition AI,204,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://harvey.ai/about,Harvey AI,215,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://synthesia.io/about,Synthesia,327,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://elevenlabs.io/about,ElevenLabs,177,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://openai.com/about,OpenAI,1594,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://anthropic.com/about,Anthropic,953,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://cohere.com/about,Cohere,585,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://mistral.ai/about,Mistral AI,240,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://stability.ai/about,Stability AI,297,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://huggingface.co/about,Hugging Face,393,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://midjourney.com/about,Midjourney,238,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://runwayml.com/about,Runway,229,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://scale.com/about,Scale AI,1309,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://perplexity.ai/about,Perplexity AI,137,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://glean.com/about,Glean,468,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://adept.ai/about,Adept AI,115,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://character.ai/about,Character.ai Labs #673,167,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://together.ai/about,Together AI,235,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://anyscale.com/about,Scale AI,407,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://inflection.ai/about,Inflection AI,123,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://pinecone.io/about,Pinecone,343,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://weaviate.io/about,Weaviate,145,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://qdrant.tech/about,Qdrant,122,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://trychroma.com/about,Chroma,27,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://langchain.com/about,LangChain,177,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://llamaindex.ai/about,LlamaIndex,81,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://wandb.ai/about,Weights & Biases Labs #683,405,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://replicate.com/about,Replicate,105,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://eleuther.ai/about,EleutherAI,67,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://groq.com/about,Groq,321,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://sambanova.ai/about,SambaNova,550,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://cerebras.ai/about,Cerebras Systems,512,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://etched.com/about,Etched,123,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://cognition-labs.com/about,Cognition AI,164,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://harvey.ai/about,Harvey AI,281,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://synthesia.io/about,Synthesia,428,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://elevenlabs.io/about,ElevenLabs,290,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://openai.com/about,OpenAI,1541,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://anthropic.com/about,Anthropic,841,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://cohere.com/about,Cohere,449,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://mistral.ai/about,Mistral AI,218,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://stability.ai/about,Stability AI,307,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://huggingface.co/about,Hugging Face,467,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://midjourney.com/about,Midjourney,187,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://runwayml.com/about,Runway,322,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://scale.com/about,Scale AI,1255,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://perplexity.ai/about,Perplexity AI,215,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://glean.com/about,Glean,452,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://adept.ai/about,Adept AI,99,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://character.ai/about,Character.ai Labs #706,247,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://together.ai/about,Together AI,182,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://anyscale.com/about,Scale AI,430,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://inflection.ai/about,Inflection AI,195,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://pinecone.io/about,Pinecone,281,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://weaviate.io/about,Weaviate,151,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://qdrant.tech/about,Qdrant,113,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://trychroma.com/about,Chroma,151,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://langchain.com/about,LangChain,115,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://llamaindex.ai/about,LlamaIndex,124,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://wandb.ai/about,Weights & Biases Labs #716,367,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://replicate.com/about,Replicate,197,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://eleuther.ai/about,EleutherAI,181,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://groq.com/about,Groq,263,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://sambanova.ai/about,SambaNova,555,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://cerebras.ai/about,Cerebras Systems,462,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://etched.com/about,Etched,144,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://cognition-labs.com/about,Cognition AI,186,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://harvey.ai/about,Harvey AI,262,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://synthesia.io/about,Synthesia,363,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://elevenlabs.io/about,ElevenLabs,334,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://openai.com/about,OpenAI,1582,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://anthropic.com/about,Anthropic,876,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://cohere.com/about,Cohere,530,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://mistral.ai/about,Mistral AI,339,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://stability.ai/about,Stability AI,254,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://huggingface.co/about,Hugging Face,373,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://midjourney.com/about,Midjourney,98,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://runwayml.com/about,Runway,248,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://scale.com/about,Scale AI,1238,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://perplexity.ai/about,Perplexity AI,260,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://glean.com/about,Glean,461,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://adept.ai/about,Adept AI,123,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://character.ai/about,Character.ai Labs #739,239,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://together.ai/about,Together AI,204,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://anyscale.com/about,Scale AI,329,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://inflection.ai/about,Inflection AI,93,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://pinecone.io/about,Pinecone,310,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://weaviate.io/about,Weaviate,169,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://qdrant.tech/about,Qdrant,177,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://trychroma.com/about,Chroma,85,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://langchain.com/about,LangChain,172,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://llamaindex.ai/about,LlamaIndex,139,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://wandb.ai/about,"Weights & Biases, Inc. Labs #749",299,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://replicate.com/about,Replicate,194,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://eleuther.ai/about,EleutherAI,57,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://groq.com/about,Groq,357,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://sambanova.ai/about,SambaNova,525,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://cerebras.ai/about,Cerebras Systems,549,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://etched.com/about,Etched,137,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://cognition-labs.com/about,Cognition AI,142,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://harvey.ai/about,Harvey AI,319,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://synthesia.io/about,Synthesia,393,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://elevenlabs.io/about,ElevenLabs,309,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://openai.com/about,OpenAI,1507,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://anthropic.com/about,Anthropic,851,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://cohere.com/about,Cohere,528,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://mistral.ai/about,Mistral AI,183,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://stability.ai/about,Stability AI,263,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://huggingface.co/about,Hugging Face,415,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://midjourney.com/about,Midjourney,101,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://runwayml.com/about,Runway,314,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://scale.com/about,Scale AI,1205,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://perplexity.ai/about,Perplexity AI,147,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://glean.com/about,Glean,402,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://adept.ai/about,Adept AI,156,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://character.ai/about,Character.ai Labs #772,159,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://together.ai/about,Together AI,174,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://anyscale.com/about,Scale AI,389,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://inflection.ai/about,Inflection AI,101,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://pinecone.io/about,Pinecone,331,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://weaviate.io/about,Weaviate,268,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://qdrant.tech/about,Qdrant,77,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://trychroma.com/about,Chroma,28,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://langchain.com/about,LangChain,169,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://llamaindex.ai/about,LlamaIndex,140,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://wandb.ai/about,Weights & Biases Labs #782,392,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://replicate.com/about,Replicate,197,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://eleuther.ai/about,EleutherAI,23,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://groq.com/about,Groq,299,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://sambanova.ai/about,SambaNova,558,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://cerebras.ai/about,Cerebras Systems,406,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://etched.com/about,Etched,127,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://cognition-labs.com/about,Cognition AI,46,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://harvey.ai/about,Harvey AI,288,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://synthesia.io/about,Synthesia,429,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://elevenlabs.io/about,ElevenLabs,212,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://openai.com/about,OpenAI,1600,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://anthropic.com/about,Anthropic,1000,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://cohere.com/about,Cohere,467,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://mistral.ai/about,Mistral AI,248,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://stability.ai/about,Stability AI,272,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://huggingface.co/about,Hugging Face,332,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://midjourney.com/about,Midjourney,107,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://runwayml.com/about,Runway,287,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://scale.com/about,Scale AI,1229,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://perplexity.ai/about,Perplexity AI,217,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://glean.com/about,Glean,397,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://adept.ai/about,Adept AI,105,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://character.ai/about,"Character.ai, Inc. Labs #805",235,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://together.ai/about,Together AI,261,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://anyscale.com/about,Scale AI,301,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://inflection.ai/about,Inflection AI,99,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://pinecone.io/about,Pinecone,347,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://weaviate.io/about,Weaviate,247,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://qdrant.tech/about,Qdrant,195,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://trychroma.com/about,Chroma,184,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://langchain.com/about,LangChain,209,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://llamaindex.ai/about,LlamaIndex,69,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://wandb.ai/about,Weights & Biases Labs #815,303,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://replicate.com/about,Replicate,95,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://eleuther.ai/about,EleutherAI,20,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://groq.com/about,Groq,367,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://sambanova.ai/about,SambaNova,575,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://cerebras.ai/about,Cerebras Systems,419,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://etched.com/about,Etched,209,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://cognition-labs.com/about,Cognition AI,145,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://harvey.ai/about,Harvey AI,300,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://synthesia.io/about,Synthesia,464,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://elevenlabs.io/about,ElevenLabs,276,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://openai.com/about,OpenAI,1578,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://anthropic.com/about,Anthropic,990,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://cohere.com/about,Cohere,472,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://mistral.ai/about,Mistral AI,283,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://stability.ai/about,Stability AI,216,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://huggingface.co/about,Hugging Face,429,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://midjourney.com/about,Midjourney,211,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://runwayml.com/about,Runway,264,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://scale.com/about,Scale AI,1227,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://perplexity.ai/about,Perplexity AI,251,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://glean.com/about,Glean,422,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://adept.ai/about,Adept AI,140,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://character.ai/about,Character.ai Labs #838,149,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://together.ai/about,Together AI,242,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://anyscale.com/about,Scale AI,329,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://inflection.ai/about,Inflection AI,224,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://pinecone.io/about,Pinecone,249,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://weaviate.io/about,Weaviate,258,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://qdrant.tech/about,Qdrant,176,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://trychroma.com/about,Chroma,74,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://langchain.com/about,LangChain,154,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://llamaindex.ai/about,LlamaIndex,129,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://wandb.ai/about,Weights & Biases Labs #848,312,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://replicate.com/about,Replicate,217,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://eleuther.ai/about,EleutherAI,128,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://groq.com/about,Groq,366,2026-08-16T15:06:53.999699+00:00
1.0,STARTUP,FrontierAtlas Directory Scraper,https://sambanova.ai/about,SambaNova,520,2026-08-16T15:06:53.999699+00:00
