schemaVersion,recordType,source.name,source.url,content.productName,content.startupName,content.pricingModel,collectedAt
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://synthesia.io/products/494,AI Avatars v4 v17.0,Synthesia,PAID,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://elevenlabs.io/products/495,Conversational AI v17.0,ElevenLabs,ENTERPRISE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://openai.com/products/496,Whisper v17.0,OpenAI,FREE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://anthropic.com/products/497,Claude 3.5 Sonnet v17.0,Anthropic,FREEMIUM,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://cohere.com/products/498,Embed v3 v17.0,Cohere,PAID,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://mistral.ai/products/499,Le Chat v17.0,Mistral AI,ENTERPRISE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://stability.ai/products/500,Stable LM v17.0,Stability AI,FREE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://huggingface.co/products/501,Hugging Face Hub v17.0,Hugging Face,FREEMIUM,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://midjourney.com/products/502,Midjourney v6 v17.0,Midjourney,PAID,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://runwayml.com/products/503,Motion Brush v17.0,Runway,ENTERPRISE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://scale.com/products/504,Scale GenAI Platform v17.0,Scale AI,FREE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://perplexity.ai/products/505,Perplexity Pro v17.0,Perplexity AI,FREEMIUM,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://glean.com/products/506,Glean Assistant v17.0,Glean,PAID,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://adept.ai/products/507,ACT-1 Agent v17.0,Adept AI,ENTERPRISE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://character.ai/products/508,Character c.ai v17.0,Character.ai,FREE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://together.ai/products/509,Together Fine-Tuning v17.0,Together AI,FREEMIUM,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://anyscale.com/products/510,Anyscale Endpoints v18.0,Anyscale,PAID,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://inflection.ai/products/511,Pi 2.0 Assistant v18.0,Inflection AI,ENTERPRISE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://pinecone.io/products/512,Vector Database Engine v18.0,Pinecone,FREE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://weaviate.io/products/513,Weaviate Cloud v18.0,Weaviate,FREEMIUM,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://qdrant.tech/products/514,Vector Search API v18.0,Qdrant,PAID,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://trychroma.com/products/515,Chroma DB Open Source v18.0,Chroma,ENTERPRISE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://langchain.com/products/516,LangSmith Platform v18.0,LangChain,FREE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://llamaindex.ai/products/517,LlamaCloud v18.0,LlamaIndex,FREEMIUM,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://wandb.ai/products/518,W&B Prompts v18.0,Weights & Biases,PAID,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://replicate.com/products/519,Replicate Cloud Inference v18.0,Replicate,ENTERPRISE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://eleuther.ai/products/520,GPT-NeoX v18.0,EleutherAI,FREE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://groq.com/products/521,GroqLPU Inference Engine v18.0,Groq,FREEMIUM,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://sambanova.ai/products/522,Samba-1 Suite v18.0,SambaNova,PAID,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://cerebras.ai/products/523,Cerebras CS-3 v18.0,Cerebras Systems,ENTERPRISE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://etched.com/products/524,Etched SDK v18.0,Etched,FREE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://cognition-labs.com/products/525,Devin AI Software Engineer v18.0,Cognition AI,FREEMIUM,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://harvey.ai/products/526,Harvey Vault v18.0,Harvey AI,PAID,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://synthesia.io/products/527,Synthesia Video Studio v18.0,Synthesia,ENTERPRISE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://elevenlabs.io/products/528,Conversational AI v18.0,ElevenLabs,FREE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://openai.com/products/529,ChatGPT v18.0,OpenAI,FREEMIUM,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://anthropic.com/products/530,Claude 3 Opus v18.0,Anthropic,PAID,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://cohere.com/products/531,Rerank v18.0,Cohere,ENTERPRISE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://mistral.ai/products/532,Codestral v18.0,Mistral AI,FREE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://stability.ai/products/533,Stable Diffusion 3 v18.0,Stability AI,FREEMIUM,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://huggingface.co/products/534,Datasets v18.0,Hugging Face,PAID,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://midjourney.com/products/535,Midjourney v6 v18.0,Midjourney,ENTERPRISE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://runwayml.com/products/536,Frame Interpolation v18.0,Runway,FREE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://scale.com/products/537,Scale GenAI Platform v18.0,Scale AI,FREEMIUM,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://perplexity.ai/products/538,Perplexity Pro v18.0,Perplexity AI,PAID,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://glean.com/products/539,Glean Assistant v18.0,Glean,ENTERPRISE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://adept.ai/products/540,Adept Workstation v19.0,Adept AI,FREE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://character.ai/products/541,Character c.ai v19.0,Character.ai,FREEMIUM,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://together.ai/products/542,Together Fine-Tuning v19.0,Together AI,PAID,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://anyscale.com/products/543,Anyscale Ray Platform v19.0,Anyscale,ENTERPRISE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://inflection.ai/products/544,Inflection Engine v19.0,Inflection AI,FREE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://pinecone.io/products/545,Pinecone Serverless v19.0,Pinecone,FREEMIUM,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://weaviate.io/products/546,Hybrid Search Engine v19.0,Weaviate,PAID,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://qdrant.tech/products/547,Qdrant Managed Cloud v19.0,Qdrant,ENTERPRISE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://trychroma.com/products/548,Chroma Cloud v19.0,Chroma,FREE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://langchain.com/products/549,LangSmith Platform v19.0,LangChain,FREEMIUM,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://llamaindex.ai/products/550,LlamaCloud v19.0,LlamaIndex,PAID,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://wandb.ai/products/551,W&B Prompts v19.0,Weights & Biases,ENTERPRISE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://replicate.com/products/552,Replicate Model Registry v19.0,Replicate,FREE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://eleuther.ai/products/553,GPT-NeoX v19.0,EleutherAI,FREEMIUM,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://groq.com/products/554,GroqCloud API v19.0,Groq,PAID,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://sambanova.ai/products/555,SambaNova SN40L Chip v19.0,SambaNova,ENTERPRISE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://cerebras.ai/products/556,Wafer-Scale Engine 3 v19.0,Cerebras Systems,FREE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://etched.com/products/557,Sohu Transformer ASIC v19.0,Etched,FREEMIUM,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://cognition-labs.com/products/558,Devin Enterprise v19.0,Cognition AI,PAID,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://harvey.ai/products/559,Harvey Legal AI v19.0,Harvey AI,ENTERPRISE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://synthesia.io/products/560,AI Avatars v4 v19.0,Synthesia,FREE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://elevenlabs.io/products/561,Conversational AI v19.0,ElevenLabs,FREEMIUM,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://openai.com/products/562,Whisper v19.0,OpenAI,PAID,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://anthropic.com/products/563,Claude Enterprise v19.0,Anthropic,ENTERPRISE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://cohere.com/products/564,Cohere Toolkit v19.0,Cohere,FREE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://mistral.ai/products/565,Mistral NeMo v19.0,Mistral AI,FREEMIUM,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://stability.ai/products/566,Stable Audio 2 v19.0,Stability AI,PAID,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://huggingface.co/products/567,Transformers v19.0,Hugging Face,ENTERPRISE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://midjourney.com/products/568,Midjourney v6 v19.0,Midjourney,FREE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://runwayml.com/products/569,Gen-3 Alpha v19.0,Runway,FREEMIUM,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://scale.com/products/570,Scale GenAI Platform v20.0,Scale AI,PAID,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://perplexity.ai/products/571,Perplexity Pro v20.0,Perplexity AI,ENTERPRISE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://glean.com/products/572,Glean Assistant v20.0,Glean,FREE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://adept.ai/products/573,ACT-1 Agent v20.0,Adept AI,FREEMIUM,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://character.ai/products/574,Character c.ai v20.0,Character.ai,PAID,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://together.ai/products/575,Together Fine-Tuning v20.0,Together AI,ENTERPRISE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://anyscale.com/products/576,Anyscale Endpoints v20.0,Anyscale,FREE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://inflection.ai/products/577,Pi 2.0 Assistant v20.0,Inflection AI,FREEMIUM,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://pinecone.io/products/578,Vector Database Engine v20.0,Pinecone,PAID,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://weaviate.io/products/579,Weaviate Cloud v20.0,Weaviate,ENTERPRISE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://qdrant.tech/products/580,Vector Search API v20.0,Qdrant,FREE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://trychroma.com/products/581,Chroma DB Open Source v20.0,Chroma,FREEMIUM,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://langchain.com/products/582,LangSmith Platform v20.0,LangChain,PAID,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://llamaindex.ai/products/583,LlamaCloud v20.0,LlamaIndex,ENTERPRISE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://wandb.ai/products/584,W&B Prompts v20.0,Weights & Biases,FREE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://replicate.com/products/585,Replicate Cloud Inference v20.0,Replicate,FREEMIUM,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://eleuther.ai/products/586,GPT-NeoX v20.0,EleutherAI,PAID,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://groq.com/products/587,GroqLPU Inference Engine v20.0,Groq,ENTERPRISE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://sambanova.ai/products/588,Samba-1 Suite v20.0,SambaNova,FREE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://cerebras.ai/products/589,Cerebras CS-3 v20.0,Cerebras Systems,FREEMIUM,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://etched.com/products/590,Etched SDK v20.0,Etched,PAID,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://cognition-labs.com/products/591,Devin AI Software Engineer v20.0,Cognition AI,ENTERPRISE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://harvey.ai/products/592,Harvey Vault v20.0,Harvey AI,FREE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://synthesia.io/products/593,Synthesia Video Studio v20.0,Synthesia,FREEMIUM,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://elevenlabs.io/products/594,Conversational AI v20.0,ElevenLabs,PAID,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://openai.com/products/595,ChatGPT v20.0,OpenAI,ENTERPRISE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://anthropic.com/products/596,Constitutional AI v20.0,Anthropic,FREE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://cohere.com/products/597,Command R+ v20.0,Cohere,FREEMIUM,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://mistral.ai/products/598,Pixtral v20.0,Mistral AI,PAID,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://stability.ai/products/599,Stable Video Diffusion v20.0,Stability AI,ENTERPRISE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://huggingface.co/products/600,AutoTrain v21.0,Hugging Face,FREE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://midjourney.com/products/601,Midjourney v6 v21.0,Midjourney,FREEMIUM,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://runwayml.com/products/602,Gen-2 v21.0,Runway,PAID,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://scale.com/products/603,Scale GenAI Platform v21.0,Scale AI,ENTERPRISE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://perplexity.ai/products/604,Perplexity Pro v21.0,Perplexity AI,FREE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://glean.com/products/605,Glean Assistant v21.0,Glean,FREEMIUM,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://adept.ai/products/606,Adept Workstation v21.0,Adept AI,PAID,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://character.ai/products/607,Character c.ai v21.0,Character.ai,ENTERPRISE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://together.ai/products/608,Together Fine-Tuning v21.0,Together AI,FREE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://anyscale.com/products/609,Anyscale Ray Platform v21.0,Anyscale,FREEMIUM,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://inflection.ai/products/610,Inflection Engine v21.0,Inflection AI,PAID,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://pinecone.io/products/611,Pinecone Serverless v21.0,Pinecone,ENTERPRISE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://weaviate.io/products/612,Hybrid Search Engine v21.0,Weaviate,FREE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://qdrant.tech/products/613,Qdrant Managed Cloud v21.0,Qdrant,FREEMIUM,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://trychroma.com/products/614,Chroma Cloud v21.0,Chroma,PAID,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://langchain.com/products/615,LangSmith Platform v21.0,LangChain,ENTERPRISE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://llamaindex.ai/products/616,LlamaCloud v21.0,LlamaIndex,FREE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://wandb.ai/products/617,W&B Prompts v21.0,Weights & Biases,FREEMIUM,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://replicate.com/products/618,Replicate Model Registry v21.0,Replicate,PAID,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://eleuther.ai/products/619,GPT-NeoX v21.0,EleutherAI,ENTERPRISE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://groq.com/products/620,GroqCloud API v21.0,Groq,FREE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://sambanova.ai/products/621,SambaNova SN40L Chip v21.0,SambaNova,FREEMIUM,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://cerebras.ai/products/622,Wafer-Scale Engine 3 v21.0,Cerebras Systems,PAID,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://etched.com/products/623,Sohu Transformer ASIC v21.0,Etched,ENTERPRISE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://cognition-labs.com/products/624,Devin Enterprise v21.0,Cognition AI,FREE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://harvey.ai/products/625,Harvey Legal AI v21.0,Harvey AI,FREEMIUM,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://synthesia.io/products/626,AI Avatars v4 v21.0,Synthesia,PAID,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://elevenlabs.io/products/627,Conversational AI v21.0,ElevenLabs,ENTERPRISE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://openai.com/products/628,Whisper v21.0,OpenAI,FREE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://anthropic.com/products/629,Claude 3.5 Sonnet v21.0,Anthropic,FREEMIUM,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://cohere.com/products/630,Embed v3 v22.0,Cohere,PAID,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://mistral.ai/products/631,Mistral Large 2 v22.0,Mistral AI,ENTERPRISE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://stability.ai/products/632,Stable LM v22.0,Stability AI,FREE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://huggingface.co/products/633,Diffusers v22.0,Hugging Face,FREEMIUM,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://midjourney.com/products/634,Midjourney v6 v22.0,Midjourney,PAID,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://runwayml.com/products/635,Motion Brush v22.0,Runway,ENTERPRISE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://scale.com/products/636,Scale GenAI Platform v22.0,Scale AI,FREE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://perplexity.ai/products/637,Perplexity Pro v22.0,Perplexity AI,FREEMIUM,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://glean.com/products/638,Glean Assistant v22.0,Glean,PAID,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://adept.ai/products/639,ACT-1 Agent v22.0,Adept AI,ENTERPRISE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://character.ai/products/640,Character c.ai v22.0,Character.ai,FREE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://together.ai/products/641,Together Fine-Tuning v22.0,Together AI,FREEMIUM,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://anyscale.com/products/642,Anyscale Endpoints v22.0,Anyscale,PAID,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://inflection.ai/products/643,Pi 2.0 Assistant v22.0,Inflection AI,ENTERPRISE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://pinecone.io/products/644,Vector Database Engine v22.0,Pinecone,FREE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://weaviate.io/products/645,Weaviate Cloud v22.0,Weaviate,FREEMIUM,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://qdrant.tech/products/646,Vector Search API v22.0,Qdrant,PAID,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://trychroma.com/products/647,Chroma DB Open Source v22.0,Chroma,ENTERPRISE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://langchain.com/products/648,LangSmith Platform v22.0,LangChain,FREE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://llamaindex.ai/products/649,LlamaCloud v22.0,LlamaIndex,FREEMIUM,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://wandb.ai/products/650,W&B Prompts v22.0,Weights & Biases,PAID,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://replicate.com/products/651,Replicate Cloud Inference v22.0,Replicate,ENTERPRISE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://eleuther.ai/products/652,GPT-NeoX v22.0,EleutherAI,FREE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://groq.com/products/653,GroqLPU Inference Engine v22.0,Groq,FREEMIUM,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://sambanova.ai/products/654,Samba-1 Suite v22.0,SambaNova,PAID,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://cerebras.ai/products/655,Cerebras CS-3 v22.0,Cerebras Systems,ENTERPRISE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://etched.com/products/656,Etched SDK v22.0,Etched,FREE,2026-08-16T15:06:53.999699+00:00
